Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Thermostat Air Temperature [C](Hourly),DistrictHeating:Facility [J](Hourly) 
 03/31  24:00:00,2.3375,20.0000000000001,1428316.29839425 
 04/01  01:00:00,1.5625,20.0000000000001,1591775.03577854 
 04/01  02:00:00,1.05,20.0000000000001,1686223.05193343 
 04/01  03:00:00,0.7125,20.0000000000001,1798820.57772389 
 04/01  04:00:00,0.4125,20.0000000000002,3220191.43529627 
 04/01  05:00:00,0.1125,20.0000000000002,3347970.52456471 
 04/01  06:00:00,-0.25,20.0000000000002,3417279.09899233 
 04/01  07:00:00,-8.750000000000002E-02,20.0000000000003,3546516.54732179 
 04/01  08:00:00,1.85,20.0000000000002,2545255.58722062 
 04/01  09:00:00,5.0875,20.0074626543584,490790.288146948 
 04/01  10:00:00,7.9625,20.3846532929372,0.0 
 04/01  11:00:00,9.15,20.9872781819398,0.0 
 04/01  12:00:00,10.2375,21.6387570389457,0.0 
 04/01  13:00:00,11.8625,22.0711739712941,0.0 
 04/01  14:00:00,13.1875,23.4273136905335,0.0 
 04/01  15:00:00,12.5375,23.999998783597,0.0 
 04/01  16:00:00,13.4625,23.9999999999888,0.0 
 04/01  17:00:00,14.275,24.,0.0 
 04/01  18:00:00,13.7625,23.6981259353475,0.0 
 04/01  19:00:00,12.5,22.3154131110597,0.0 
 04/01  20:00:00,10.3375,20.9064279101017,0.0 
 04/01  21:00:00,8.4,20.4255385888967,0.0 
 04/01  22:00:00,7.4875,20.0079226130036,213945.584253583 
 04/01  23:00:00,6.2375,20.0000000000047,656015.245800067 
 04/01  24:00:00,5.475,20.,888817.673019138 
 04/02  01:00:00,4.775,20.0000000000001,1850316.06199635 
 04/02  02:00:00,4.8375,20.,2366389.96095014 
 04/02  03:00:00,4.975,20.0000000000001,1864444.22289702 
 04/02  04:00:00,4.525,20.,2037470.81638989 
 04/02  05:00:00,4.175,20.,2645294.38715529 
 04/02  06:00:00,3.7875,20.,2717390.62181983 
 04/02  07:00:00,3.5375,20.,2525257.23727742 
 04/02  08:00:00,5.,20.,1429095.60576819 
 04/02  09:00:00,7.2125,20.0885316880093,174417.46278856 
 04/02  10:00:00,9.25,21.0966847494144,0.0 
 04/02  11:00:00,11.8125,21.7112906981735,0.0 
 04/02  12:00:00,14.4625,23.4169465059281,0.0 
 04/02  13:00:00,16.4625,23.9927600900582,0.0 
 04/02  14:00:00,17.475,23.6576420886836,0.0 
 04/02  15:00:00,17.7625,23.9161485076627,0.0 
 04/02  16:00:00,17.9875,23.999999135441,0.0 
 04/02  17:00:00,17.7875,23.9999999999994,0.0 
 04/02  18:00:00,17.0375,23.9670218584783,0.0 
 04/02  19:00:00,15.8875,22.9575575293977,0.0 
 04/02  20:00:00,13.525,22.080651982043,0.0 
 04/02  21:00:00,11.4,21.0917230233246,0.0 
 04/02  22:00:00,10.1125,20.1863353300253,0.0 
 04/02  23:00:00,9.2625,20.0961466700892,163366.902053437 
 04/02  24:00:00,7.9375,20.0000024055417,621418.200992617 
 04/03  01:00:00,6.55,20.,604468.355576112 
 04/03  02:00:00,7.2875,20.,927400.036985501 
 04/03  03:00:00,7.6875,20.,1521581.35726066 
 04/03  04:00:00,7.125,20.,2034998.92787415 
 04/03  05:00:00,6.5875,20.,2038874.381184 
 04/03  06:00:00,6.525,20.,2052258.28170765 
 04/03  07:00:00,6.6625,20.,1999802.06473384 
 04/03  08:00:00,6.325,20.,1816736.02626566 
 04/03  09:00:00,6.225,20.,1928019.98569849 
 04/03  10:00:00,6.3625,20.,915939.286416605 
 04/03  11:00:00,6.65,20.,351391.751585181 
 04/03  12:00:00,6.55,20.,544956.392432083 
 04/03  13:00:00,6.7125,20.,446182.950249819 
 04/03  14:00:00,8.275,20.3555464228434,0.0 
 04/03  15:00:00,9.725,21.9474917813717,0.0 
 04/03  16:00:00,10.1,22.8001664169585,0.0 
 04/03  17:00:00,9.9125,22.8467741938879,0.0 
 04/03  18:00:00,9.3,22.9848578900572,0.0 
 04/03  19:00:00,8.125,21.0649184905818,0.0 
 04/03  20:00:00,6.85,20.0171177606641,463659.189294687 
 04/03  21:00:00,5.775,20.0000000718585,1159796.59182616 
 04/03  22:00:00,4.8375,20.0000000000001,1877455.1752096 
 04/03  23:00:00,4.125,20.0000000000002,2510160.23147201 
 04/03  24:00:00,3.2125,20.0000000000002,2704648.27589974 
 04/04  01:00:00,2.175,20.0000000000001,1494688.52231538 
 04/04  02:00:00,1.4875,20.0000000000001,1568072.39247178 
 04/04  03:00:00,0.9875,20.0000000000001,2161514.26665842 
 04/04  04:00:00,0.175,20.0000000000002,2523438.96494731 
 04/04  05:00:00,-0.3875,20.0000000000002,3411574.47856993 
 04/04  06:00:00,-0.9375,20.0000000000001,3568509.77519313 
 04/04  07:00:00,-0.825,20.0000000000001,3294725.98974132 
 04/04  08:00:00,0.5875,20.0000000000001,1813639.14910526 
 04/04  09:00:00,1.425,20.,584285.387780229 
 04/04  10:00:00,2.25,20.1318220594701,65545.9755714078 
 04/04  11:00:00,4.6375,21.6185771049675,0.0 
 04/04  12:00:00,8.2375,22.9984599662584,0.0 
 04/04  13:00:00,10.95,23.4004056222239,0.0 
 04/04  14:00:00,11.95,23.7634129859162,0.0 
 04/04  15:00:00,12.475,23.7971359325421,0.0 
 04/04  16:00:00,12.95,23.6512247051265,0.0 
 04/04  17:00:00,12.9125,23.6402948427171,0.0 
 04/04  18:00:00,12.55,23.8002908772501,0.0 
 04/04  19:00:00,11.7125,22.5021851491253,0.0 
 04/04  20:00:00,9.55,20.6411667898406,0.0 
 04/04  21:00:00,7.125,20.0006000802094,1019181.46544814 
 04/04  22:00:00,6.1125,20.0000000000221,715267.164728559 
 04/04  23:00:00,5.375,20.0000000000001,1606752.61840906 
 04/04  24:00:00,4.1875,20.0000000000001,1298868.11050042 
 04/05  01:00:00,3.5125,20.0000000000001,1454427.35242972 
 04/05  02:00:00,3.275,20.0000000000001,1736893.55654603 
 04/05  03:00:00,3.8875,20.0000000000002,2229179.12746452 
 04/05  04:00:00,3.925,20.0000000000002,2376510.02757405 
 04/05  05:00:00,3.5125,20.0000000000002,2773287.02761864 
 04/05  06:00:00,3.3375,20.0000000000002,2829326.60372216 
 04/05  07:00:00,3.55,20.0000000000002,2570649.68011013 
 04/05  08:00:00,5.6375,20.0000000000001,1400265.33446798 
 04/05  09:00:00,8.3,20.2916774970727,126655.461869185 
 04/05  10:00:00,10.5125,21.2150514815867,0.0 
 04/05  11:00:00,12.675,21.9540864276865,0.0 
 04/05  12:00:00,14.8125,23.4438082292146,0.0 
 04/05  13:00:00,15.7875,23.9678220607187,0.0 
 04/05  14:00:00,16.275,23.1155753456624,0.0 
 04/05  15:00:00,16.8125,23.7612750531626,0.0 
 04/05  16:00:00,17.125,23.9999999627433,0.0 
 04/05  17:00:00,16.825,23.996850749647,0.0 
 04/05  18:00:00,16.1625,23.5073692068304,0.0 
 04/05  19:00:00,14.4625,22.8231012310326,0.0 
 04/05  20:00:00,12.225,21.2045302161034,0.0 
 04/05  21:00:00,11.4,20.1753716156436,227407.914026018 
 04/05  22:00:00,10.65,20.0143519725136,203692.177398304 
 04/05  23:00:00,9.7625,20.0000725293978,801930.98685332 
 04/05  24:00:00,8.5,20.0000000000024,1051588.83771682 
 04/06  01:00:00,8.025,20.,553366.240316571 
 04/06  02:00:00,7.6,20.,605628.14220475 
 04/06  03:00:00,6.7375,20.,895667.548242791 
 04/06  04:00:00,6.3375,20.,2049965.62661868 
 04/06  05:00:00,5.8625,20.0000000000001,2348733.22056619 
 04/06  06:00:00,5.5375,20.,2420590.74427236 
 04/06  07:00:00,5.6875,20.,2304629.62665772 
 04/06  08:00:00,7.2375,20.,1597238.14548774 
 04/06  09:00:00,9.5375,20.0025086997005,720518.765838359 
 04/06  10:00:00,12.15,20.4861977722322,0.0 
 04/06  11:00:00,14.3875,21.2084726722722,0.0 
 04/06  12:00:00,16.85,21.3367702287817,0.0 
 04/06  13:00:00,18.5875,22.3378837202517,0.0 
 04/06  14:00:00,19.375,23.581425842404,0.0 
 04/06  15:00:00,19.6625,23.9999997962255,0.0 
 04/06  16:00:00,19.45,23.9208158905374,0.0 
 04/06  17:00:00,19.175,23.1577960543548,0.0 
 04/06  18:00:00,18.725,22.6405286394972,0.0 
 04/06  19:00:00,17.3125,22.0400954403535,0.0 
 04/06  20:00:00,15.4125,21.9519630007314,0.0 
 04/06  21:00:00,12.7,21.3902689618508,0.0 
 04/06  22:00:00,10.8125,20.7903783972446,0.0 
 04/06  23:00:00,10.275,20.4385954083465,0.0 
 04/06  24:00:00,9.8875,20.2312477790681,0.0 
 04/07  01:00:00,9.3875,20.0542782394161,14109.9826197446 
 04/07  02:00:00,8.7625,20.0000000096126,173501.774690335 
 04/07  03:00:00,8.4375,20.,568367.785550938 
 04/07  04:00:00,8.7125,20.0000000000001,1428763.03183535 
 04/07  05:00:00,8.8375,20.0000000000001,1650129.8269589 
 04/07  06:00:00,8.8,20.0000000000001,1664092.53993858 
 04/07  07:00:00,8.675,20.0000000000001,1577241.67292752 
 04/07  08:00:00,8.7875,20.,1783143.52765999 
 04/07  09:00:00,9.15,20.,1068063.14204227 
 04/07  10:00:00,9.4875,20.,1467545.06845642 
 04/07  11:00:00,9.975,20.,822911.553610304 
 04/07  12:00:00,10.7625,20.,574048.61558044 
 04/07  13:00:00,11.7875,20.0178586312673,350145.076345247 
 04/07  14:00:00,12.0125,20.3901819018762,0.0 
 04/07  15:00:00,12.15,21.1590931870463,0.0 
 04/07  16:00:00,11.55,21.5361363801522,0.0 
 04/07  17:00:00,11.1,20.7416397210679,0.0 
 04/07  18:00:00,11.1625,20.0654650120566,71480.7569445079 
 04/07  19:00:00,11.325,20.1099476457922,153406.411554594 
 04/07  20:00:00,11.525,20.2707154189428,0.0 
 04/07  21:00:00,11.475,20.2275176253473,0.0 
 04/07  22:00:00,10.9625,20.220436392588,0.0 
 04/07  23:00:00,10.8875,20.2032310662759,0.0 
 04/07  24:00:00,11.125,20.2157459234856,0.0 
 04/08  01:00:00,11.0125,20.2247540094884,0.0 
 04/08  02:00:00,10.15,20.1091840385037,2618.77087052671 
 04/08  03:00:00,10.0125,20.0000000050176,388952.14307868 
 04/08  04:00:00,10.1375,20.,1185537.83223827 
 04/08  05:00:00,9.975,20.,1414221.45247554 
 04/08  06:00:00,9.525,20.,1467231.00179329 
 04/08  07:00:00,8.4875,20.,1624904.72342429 
 04/08  08:00:00,7.25,20.,2402175.30779997 
 04/08  09:00:00,5.3625,20.,2120597.46247415 
 04/08  10:00:00,4.5,20.,1210055.72279876 
 04/08  11:00:00,4.9375,20.,510253.728493052 
 04/08  12:00:00,5.7,20.,864893.152357306 
 04/08  13:00:00,6.0625,20.0095683756652,220666.061157345 
 04/08  14:00:00,6.225,20.8670403208022,0.0 
 04/08  15:00:00,5.675,22.0412900671049,0.0 
 04/08  16:00:00,5.6125,21.5373116304891,0.0 
 04/08  17:00:00,4.8625,21.43426143345,0.0 
 04/08  18:00:00,4.1125,20.8350338795626,0.0 
 04/08  19:00:00,2.875,20.1075049068199,404018.121345392 
 04/08  20:00:00,2.325,20.0000001387229,1508660.37231638 
 04/08  21:00:00,2.7125,20.0000000000001,1873025.0596095 
 04/08  22:00:00,3.025,20.,1276485.34066937 
 04/08  23:00:00,1.6625,20.,1339108.75703531 
 04/08  24:00:00,0.425,20.,1509538.39572318 
 04/09  01:00:00,1.2625,19.9999999999999,1538233.55635344 
 04/09  02:00:00,0.9,19.9999999999999,1465597.5728278 
 04/09  03:00:00,0.9875,20.,1825058.33945059 
 04/09  04:00:00,1.025,20.0000000000001,2899440.63120173 
 04/09  05:00:00,1.6125,20.,2962802.53009725 
 04/09  06:00:00,2.1625,20.,2882325.6438414 
 04/09  07:00:00,2.325,20.,2449634.80130794 
 04/09  08:00:00,2.9,20.,1411144.18013617 
 04/09  09:00:00,3.825,20.,774668.72978424 
 04/09  10:00:00,4.0125,20.,319161.68498435 
 04/09  11:00:00,4.025,20.,379025.789632533 
 04/09  12:00:00,3.2875,20.0000000000001,850800.120914094 
 04/09  13:00:00,2.1125,20.0301794297439,346369.772579264 
 04/09  14:00:00,3.95,20.4690670700351,0.0 
 04/09  15:00:00,5.3625,21.790442043721,0.0 
 04/09  16:00:00,3.525,22.2761188963697,0.0 
 04/09  17:00:00,3.525,21.6887434295189,0.0 
 04/09  18:00:00,3.6375,20.6193177768725,0.0 
 04/09  19:00:00,2.4875,20.0001132188661,690419.850514537 
 04/09  20:00:00,2.0625,20.0000000000063,1288232.79325438 
 04/09  21:00:00,1.85,20.0000000000001,1258783.31210548 
 04/09  22:00:00,1.45,20.0000000000001,1381154.39234327 
 04/09  23:00:00,1.4875,20.,1459671.73458199 
 04/09  24:00:00,1.4125,20.,1503320.22326415 
 04/10  01:00:00,0.8625,20.,1720694.57998376 
 04/10  02:00:00,0.5375,20.,2302407.8358826 
 04/10  03:00:00,0.5625,20.0000000000001,2851643.86032351 
 04/10  04:00:00,0.475,20.,3072842.44764667 
 04/10  05:00:00,0.525,20.0000000000002,3098911.22934895 
 04/10  06:00:00,0.5375,20.,3070655.31462412 
 04/10  07:00:00,0.6875,20.,2840229.67645018 
 04/10  08:00:00,1.2375,20.,2375505.32876762 
 04/10  09:00:00,2.125,20.,1438111.49108403 
 04/10  10:00:00,3.375,20.,509940.088956639 
 04/10  11:00:00,3.025,20.,487129.527821524 
 04/10  12:00:00,4.125,20.1785319211927,135436.965088252 
 04/10  13:00:00,5.6,20.8752388896075,0.0 
 04/10  14:00:00,5.9,21.4422515358957,0.0 
 04/10  15:00:00,5.2125,22.3534147813158,0.0 
 04/10  16:00:00,4.2375,22.3747153265431,0.0 
 04/10  17:00:00,4.65,21.9087026900534,0.0 
 04/10  18:00:00,3.475,20.6239891551642,77110.7112664287 
 04/10  19:00:00,3.625,20.0000000979983,1053738.29677946 
 04/10  20:00:00,3.925,20.,1485103.40515993 
 04/10  21:00:00,3.3875,20.,1036762.51510901 
 04/10  22:00:00,2.575,20.,1293797.44365123 
 04/10  23:00:00,2.45,20.,1705200.79447952 
 04/10  24:00:00,2.1,20.,1798357.26209995 
 04/11  01:00:00,1.925,20.,2395578.59249564 
 04/11  02:00:00,2.,20.,2482648.92806596 
 04/11  03:00:00,2.125,20.,2133078.28672722 
 04/11  04:00:00,1.7625,20.,2123170.81839206 
 04/11  05:00:00,1.,20.0000000000001,2200199.39178912 
 04/11  06:00:00,0.7,20.0000000000001,2260295.86206204 
 04/11  07:00:00,0.6375,20.0000000000001,2788944.59717084 
 04/11  08:00:00,1.725,20.0000000000001,2365149.24329862 
 04/11  09:00:00,2.525,20.,928090.144306762 
 04/11  10:00:00,1.85,20.,324231.658939173 
 04/11  11:00:00,3.5875,20.,549649.012212582 
 04/11  12:00:00,4.5875,20.091920730329,81492.5064707412 
 04/11  13:00:00,2.5875,20.3110901601986,0.0 
 04/11  14:00:00,2.875,20.5287426523172,0.0 
 04/11  15:00:00,3.1375,22.1092729157058,0.0 
 04/11  16:00:00,2.8625,21.5272570610393,0.0 
 04/11  17:00:00,2.275,20.1803812076013,184471.555257217 
 04/11  18:00:00,2.4,20.0000086471358,1041298.8767961 
 04/11  19:00:00,3.1375,20.0000000000005,1261544.76275469 
 04/11  20:00:00,3.025,20.,979810.741451168 
 04/11  21:00:00,2.425,20.,1968656.40225343 
 04/11  22:00:00,2.575,20.0000000000002,2457249.7010119 
 04/11  23:00:00,2.8,20.0000000000002,2523739.89659942 
 04/11  24:00:00,2.8625,20.0000000000002,2027214.73709277 
 04/12  01:00:00,2.9,20.0000000000001,1310080.06895682 
 04/12  02:00:00,2.8375,20.0000000000001,1262126.36826582 
 04/12  03:00:00,2.7375,20.0000000000001,1254463.23490702 
 04/12  04:00:00,2.6375,20.0000000000002,1926374.52457361 
 04/12  05:00:00,2.1625,20.0000000000002,2674074.89450517 
 04/12  06:00:00,1.4625,20.0000000000002,2793680.11877446 
 04/12  07:00:00,1.2,20.0000000000002,3004711.44273384 
 04/12  08:00:00,1.5125,20.0000000000002,2953345.99533418 
 04/12  09:00:00,1.7,20.0000000000001,1424527.86677036 
 04/12  10:00:00,3.2,20.0000000000001,861142.004347779 
 04/12  11:00:00,4.5375,20.,704402.452758042 
 04/12  12:00:00,5.05,20.,493361.664010661 
 04/12  13:00:00,5.575,20.3766647895709,64498.020066353 
 04/12  14:00:00,5.3625,21.3513832166649,0.0 
 04/12  15:00:00,5.9125,22.6247349646467,0.0 
 04/12  16:00:00,5.775,23.0530133943546,0.0 
 04/12  17:00:00,5.15,22.6133602646767,0.0 
 04/12  18:00:00,4.8125,21.097924978018,0.0 
 04/12  19:00:00,4.3875,20.0529167654524,407969.486552546 
 04/12  20:00:00,3.45,20.0000000002613,1258967.54379579 
 04/12  21:00:00,2.625,20.0000000000001,1005521.26139007 
 04/12  22:00:00,2.4,20.0000000000001,1149646.30650851 
 04/12  23:00:00,2.275,20.,1209420.49425179 
 04/12  24:00:00,1.95,20.,1270978.07588273 
 04/13  01:00:00,1.7375,20.,1351655.00487934 
 04/13  02:00:00,1.575,20.,1413384.20430277 
 04/13  03:00:00,1.375,20.,1806100.72864189 
 04/13  04:00:00,0.8625,20.0000000000001,2958409.4614367 
 04/13  05:00:00,0.1625,20.,3158329.22208342 
 04/13  06:00:00,-0.475,20.0000000000002,3273469.60164154 
 04/13  07:00:00,5.000000000000003E-02,20.,3078420.66573694 
 04/13  08:00:00,0.8125,20.0000000000001,2484092.90285478 
 04/13  09:00:00,1.625,20.,1645361.83184405 
 04/13  10:00:00,2.6875,20.0043627650958,382952.911906844 
 04/13  11:00:00,4.6625,20.1923396379895,0.0 
 04/13  12:00:00,5.9125,20.2110216910676,0.0 
 04/13  13:00:00,6.85,21.082139153275,0.0 
 04/13  14:00:00,7.8625,22.1451220237552,0.0 
 04/13  15:00:00,8.45,23.4027198061433,0.0 
 04/13  16:00:00,8.6625,23.9699850909359,0.0 
 04/13  17:00:00,8.7,23.9999999999588,0.0 
 04/13  18:00:00,7.5125,22.945218915012,0.0 
 04/13  19:00:00,5.05,21.2908829519291,0.0 
 04/13  20:00:00,3.9375,20.0472018261308,225850.180038238 
 04/13  21:00:00,3.5875,20.0000000000182,797875.1681213 
 04/13  22:00:00,2.275,20.,1224296.84814499 
 04/13  23:00:00,0.85,20.,1577612.39006983 
 04/13  24:00:00,-3.749999999999998E-02,20.0000000000001,1762908.67353313 
 04/14  01:00:00,-0.7375,20.0000000000001,1931700.41417222 
 04/14  02:00:00,-1.125,20.0000000000001,2101187.12751878 
 04/14  03:00:00,-1.325,20.0000000000001,2352979.4719677 
 04/14  04:00:00,-1.5875,20.0000000000001,3652325.22067213 
 04/14  05:00:00,-1.7,20.0000000000001,3766046.17883203 
 04/14  06:00:00,-1.825,20.0000000000001,3735906.6144192 
 04/14  07:00:00,-0.9625,20.0000000000001,2998067.63548569 
 04/14  08:00:00,1.725,20.0000000000001,2013097.63072677 
 04/14  09:00:00,4.,20.0208705672943,648858.621191315 
 04/14  10:00:00,5.6,20.646209803857,0.0 
 04/14  11:00:00,6.95,21.788816499427,0.0 
 04/14  12:00:00,7.9,21.7593017224714,0.0 
 04/14  13:00:00,8.7,21.789009996421,0.0 
 04/14  14:00:00,9.1875,22.5439056336023,0.0 
 04/14  15:00:00,9.3,23.8766806337213,0.0 
 04/14  16:00:00,9.3,23.6553665373142,0.0 
 04/14  17:00:00,8.6125,23.8921504411521,0.0 
 04/14  18:00:00,7.8875,23.0678980438315,0.0 
 04/14  19:00:00,6.7,21.5708423210331,0.0 
 04/14  20:00:00,5.0375,20.3597059273934,0.0 
 04/14  21:00:00,3.525,20.0001422159348,602232.367263001 
 04/14  22:00:00,2.75,20.0000000000023,1134740.41040557 
 04/14  23:00:00,2.225,20.0000000000001,1378256.8825054 
 04/14  24:00:00,1.625,20.,1527806.51725979 
 04/15  01:00:00,0.8375,20.0000000000001,1625595.25746944 
 04/15  02:00:00,0.3125,20.0000000000001,1692756.16075328 
 04/15  03:00:00,-0.425,20.0000000000001,2482034.31390738 
 04/15  04:00:00,7.499999999999997E-02,20.0000000000001,2896614.73832787 
 04/15  05:00:00,0.9125,20.0000000000001,3174271.52373054 
 04/15  06:00:00,1.1,20.0000000000001,3025355.1546611 
 04/15  07:00:00,2.0375,20.0000000000001,2422426.44228947 
 04/15  08:00:00,3.85,20.0000000000001,1910086.77539103 
 04/15  09:00:00,5.6,20.,694172.595116337 
 04/15  10:00:00,6.7,20.7155269075556,0.0 
 04/15  11:00:00,7.3125,21.0675753080974,0.0 
 04/15  12:00:00,8.625,20.9988338888627,0.0 
 04/15  13:00:00,10.05,20.8471476729775,0.0 
 04/15  14:00:00,10.8125,21.898442682817,0.0 
 04/15  15:00:00,11.625,23.0752477075395,0.0 
 04/15  16:00:00,11.875,23.2573538000591,0.0 
 04/15  17:00:00,11.675,23.0328385225483,0.0 
 04/15  18:00:00,11.225,22.4749218267207,0.0 
 04/15  19:00:00,10.25,21.4262899811139,0.0 
 04/15  20:00:00,8.675,20.8094795566067,0.0 
 04/15  21:00:00,7.3125,20.1371444071085,58939.7074647625 
 04/15  22:00:00,6.2125,20.0000001392244,541715.956503338 
 04/15  23:00:00,4.675,20.,959781.42069606 
 04/15  24:00:00,3.8125,20.,1170893.23794125 
 04/16  01:00:00,3.0125,20.,1344721.11012486 
 04/16  02:00:00,2.0375,20.,1542247.52770402 
 04/16  03:00:00,2.325,20.,1642502.33904083 
 04/16  04:00:00,1.5125,20.,3088250.51295114 
 04/16  05:00:00,0.175,20.,3329226.03879035 
 04/16  06:00:00,0.3,20.,3393430.60649551 
 04/16  07:00:00,0.7875,20.,3033919.9264513 
 04/16  08:00:00,2.525,20.,2317966.8904362 
 04/16  09:00:00,4.3125,20.,1699975.83640868 
 04/16  10:00:00,5.675,20.,1462143.42131445 
 04/16  11:00:00,7.95,20.0000000000001,747079.70143407 
 04/16  12:00:00,9.4375,20.0000000000001,692857.384677111 
 04/16  13:00:00,10.075,20.0077007791849,53941.8338802581 
 04/16  14:00:00,10.3625,20.3583753427133,0.0 
 04/16  15:00:00,10.2125,21.6523295056778,0.0 
 04/16  16:00:00,10.4125,22.8851783289011,0.0 
 04/16  17:00:00,11.225,23.1768784191272,0.0 
 04/16  18:00:00,10.6625,22.4027871296332,0.0 
 04/16  19:00:00,9.1625,21.1209903431124,0.0 
 04/16  20:00:00,8.6625,20.6662484534695,0.0 
 04/16  21:00:00,7.5125,20.1747842407381,3354.47251537472 
 04/16  22:00:00,6.1125,20.0000000249749,387928.766491154 
 04/16  23:00:00,5.0125,20.,747294.458484943 
 04/16  24:00:00,3.9125,20.,1007052.84257573 
 04/17  01:00:00,4.,20.,1780784.64433108 
 04/17  02:00:00,4.55,20.,1694393.10304643 
 04/17  03:00:00,4.8875,20.,1783118.29562254 
 04/17  04:00:00,5.,20.,2316866.48880601 
 04/17  05:00:00,4.6875,20.,2346367.95838452 
 04/17  06:00:00,4.375,20.,2331411.52638929 
 04/17  07:00:00,4.1125,20.,1981668.68147553 
 04/17  08:00:00,4.75,20.,1277431.25968996 
 04/17  09:00:00,5.325,20.0129794463815,239408.306299355 
 04/17  10:00:00,6.025,20.6844061528107,0.0 
 04/17  11:00:00,7.025,21.0233545432287,0.0 
 04/17  12:00:00,8.15,21.8686512064722,0.0 
 04/17  13:00:00,9.225,21.7116343336416,0.0 
 04/17  14:00:00,10.1,21.4710291406224,0.0 
 04/17  15:00:00,11.0875,22.0509364317618,0.0 
 04/17  16:00:00,11.75,21.7120415836486,0.0 
 04/17  17:00:00,11.7125,22.1957499187379,0.0 
 04/17  18:00:00,11.725,22.2457523645901,0.0 
 04/17  19:00:00,10.9875,20.8719423477579,0.0 
 04/17  20:00:00,9.6875,20.0137398247992,602813.365950962 
 04/17  21:00:00,8.2625,20.0000000000016,633574.866583422 
 04/17  22:00:00,6.2625,20.,1036075.79428687 
 04/17  23:00:00,4.15,20.,1255993.00710985 
 04/17  24:00:00,4.4625,20.,1903554.94574311 
 04/18  01:00:00,4.1,20.,1258545.25001548 
 04/18  02:00:00,3.1875,20.0000000000001,1492505.1862273 
 04/18  03:00:00,2.25,20.0000000000002,2148974.9919715 
 04/18  04:00:00,1.55,20.0000000000002,2314433.11412154 
 04/18  05:00:00,1.2125,20.0000000000001,2576023.24240353 
 04/18  06:00:00,0.6625,20.0000000000001,3053743.76502704 
 04/18  07:00:00,1.275,20.0000000000001,2345429.85615278 
 04/18  08:00:00,3.4875,20.,864074.443877433 
 04/18  09:00:00,6.5625,20.459336547308,0.0 
 04/18  10:00:00,8.8625,21.476467358031,0.0 
 04/18  11:00:00,10.625,21.1491904733892,0.0 
 04/18  12:00:00,11.7375,22.613022055027,0.0 
 04/18  13:00:00,11.9375,23.7993138433391,0.0 
 04/18  14:00:00,11.8375,23.5820456640364,0.0 
 04/18  15:00:00,11.7375,23.8628820897819,0.0 
 04/18  16:00:00,11.7,23.0136716090287,0.0 
 04/18  17:00:00,11.7625,23.5700406752722,0.0 
 04/18  18:00:00,11.425,23.5117414104787,0.0 
